2021-5-03,\,0.0
2021-5-03,"RT @scrowder: There is nothing inaccurate, out of line or even remotely radical about Joe Rogan\u2019s statements.",-0.1
2021-5-03,"#Telecom #infrastructure O&amp;M activities running smoothly amid #Covid19 induced #restrictions, says @Connect_TAIPA\u2026 https:\/\/t.co\/zxIydIrmcz",0.4
2021-5-03,"RT @thewire_in: Covishield and Covaxin, being manufactured by Serum Institute of India and Bharat Biotech respectively, have released their\u2026",0.0
2021-5-03,RT @BloodDonorsIn: #Dehradun\nNeed #Blood Type :  A-positive\nAt : HImalayan Hospital \nBlood Component : Need Plasma from A+ve\/AB+ve #COVID19\u2026,0.0
2021-5-03,The real question is : With @INCIndia totally destroyed in India will there be a new leader of the opposition in the Lok Sabha?,0.11212121212121212
2021-5-03,RT @WesElyMD: 4\/fin\nWe published this paper\ud83d\udc47about air leaks in #COVID19 #ventilator pts to discuss this harsh problem. All of this can be p\u2026,-0.2
2021-5-03,"RT @anitajoshua: It's been a week since #COVID19 reinforcements have begun coming from overseas. Then, why is Delhi and NCT still gasping?\u2026",0.0
2021-5-03,RT @htTweets: Oxygen plant set up at COVID-19 Health Centre in Commonwealth Games Village Sports Complex. in Delhi\n\nUpdates: https:\/\/t.co\/y\u2026,-0.3
2021-5-03,RT @RMCarpiano: Terrible. Thankfully arrested.\n\,-1.0
2021-5-03,"#\ud835\udc0c\ud835\udc01\ud835\udc0d\ud835\udc11 \ud835\udc03\ud835\udc22\ud835\udc2c\ud835\udc2d. \ud835\udc00\ud835\udc1d\ud835\udc26\ud835\udc22\ud835\udc27\ud835\udc22\ud835\udc2c\ud835\udc2d\ud835\udc2b\ud835\udc1a\ud835\udc2d\ud835\udc22\ud835\udc28\ud835\udc27 \ud835\udc21\ud835\udc1a\ud835\udc2c \ud835\udc1b\ud835\udc1e\ud835\udc1e\ud835\udc27 \ud835\udc2c\ud835\udc1e\ud835\udc25\ud835\udc1e\ud835\udc1c\ud835\udc2d\ud835\udc1e\ud835\udc1d \ud835\udc1f\ud835\udc28\ud835\udc2b #\ud835\udc12\ud835\udc24\ud835\udc28\ud835\udc1c\ud835\udc21 \ud835\udc00\ud835\udc30\ud835\udc1a\ud835\udc2b\ud835\udc1d, \ud835\udc12\ud835\udc22\ud835\udc25\ud835\udc2f\ud835\udc1e\ud835\udc2b \ud835\udc2e\ud835\udc27\ud835\udc1d\ud835\udc1e\ud835\udc2b \ud835\udc13\ud835\udc1e\ud835\udc1c\ud835\udc21\ud835\udc27\ud835\udc28\ud835\udc25\ud835\udc28\ud835\udc20\ud835\udc32 \ud835\udc02\ud835\udc1a\ud835\udc2d\ud835\udc1e\ud835\udc20\ud835\udc28\ud835\udc2b\ud835\udc32. \ud835\udc00\ud835\udc29\ud835\udc29\ud835\udc2b\ud835\udc1e\ud835\udc1c\ud835\udc22\ud835\udc1a\ud835\udc2d\ud835\udc1e \ud835\udc2d\ud835\udc21\ud835\udc1e \ud835\udc1e\ud835\udc1f\ud835\udc1f\u2026 https:\/\/t.co\/7kc3BroA9P",0.0
2021-5-03,@Parasjahanzaib1 @UsmanAKBuzdar Ye Sahbaz Sharif se roz humiliate hote thai....per himat nahin thi kisi mein. Thoug\u2026 https:\/\/t.co\/9weey2ghzY,0.0
2021-5-03,"RT @stpiindia: #Startups can develop four cash-flow management strategies such as checking out for emergency funding, making productive sta\u2026",0.0
2021-5-03,We will not stop complaining till we see reults.,0.0
2021-5-03,RT @BloodDonorsIn: #Delhi\nNeed #Blood Type :  A-positive\nAt : Max Super Speciality\nBlood Component : Need A+ve blood plasma from #Covid19 r\u2026,0.3333333333333333
2021-5-03,it's a strategical victory for BJP in Bengal. Even Amit shah knows that BJP hasn't able to reach power in Bengal. E\u2026 https:\/\/t.co\/i5Yk5jegQ4,0.5
2021-5-03,@prasadpanseMT @yashodhanpanse @aparanjape @sudhirmehtapune @Pune24x7 Hospital Bed Requirement \u2013 O2 Bed \/ Ventilato\u2026 https:\/\/t.co\/8wz87pT4fz,0.0
2021-5-03,Now they are on top to race of 2024 Loksabha election.\nIf they reach the mark of 30 seats in Bengal in 2024 then ch\u2026 https:\/\/t.co\/I60GkLW7Nd,0.5
2021-5-03,@zeeshan_kazi_7 @my_nmc Look for available future dates,0.2
2021-5-03,RT @DrZoeHyde: New Zealand's new #COVID19 vaccination campaign.\n\n\,0.13636363636363635
2021-5-03,RT @BloodDonorsIn: #Gwalior\nNeed #Blood Type :  O-positive\nAt : Kalyan Hospital. \nBlood Component : Need Plasma from O+ve #Covid19 recovere\u2026,0.0
2021-5-03,RT @Yanky_Pollak: Allowed exceptions:\n\n\,0.0
2021-5-03,"RT @HumanityWarior7: As per the pious guidance of Saint Dr. @Gurmeetramrahim Ji, Dera Sacha Sauda is providing free online expert advice  t\u2026",0.2
2021-5-03,@DGPPunjabPolice @OfficialNcoc @dckhushab @KhushabPolice2 \nIs your law stands against a vendor and labourer? Amid d\u2026 https:\/\/t.co\/M48CZX6uDD,0.0
2021-5-03,RT @Ssaniya_: Jab BJP ko vote nahi karna tha toh rallies me kya coronavirus se infect hone gaye the \ud83d\ude21,0.0
2021-5-03,"RT @smkoneru: When uncles, cousins,friends and close relatives pass away, a part of your childhood dies with them I guess. This second #Cov\u2026",0.0
2021-5-03,"RT @youngndharmic: World, \n\nThe least you can do is show some sensitivity towards India\u2019s COVID misery. Stop screaming \u201cpyres, fires and ac\u2026",-0.3
2021-5-03,"@Tejasvi_Surya Hello kiddo, pay some attention here in your home state . You can't match IYC.https:\/\/t.co\/nadgLiNdpP",0.0
2021-5-03,"RT @Amref_Kenya: Stay healthy to allow your body fight infections and disease causing germs. Exercise regularly, avoid excessive drinking o\u2026",0.08333333333333333
2021-5-03,RT @LeftyLongtitude: How can anyone stop an Aussie accessing his\/her home? That\u2019s exactly what @ScottMorrisonMP is doing. #auspol2021 #ausp\u2026,0.25
2021-5-03,Oct 22\/15: @jjhorgan \,0.0
2021-5-03,The numbers of Covid patients in serious condition and those on ventilator have been on the rise steadily in recent\u2026 https:\/\/t.co\/C0ZhsBLVwe,-0.08333333333333333
2021-5-03,"RT @Reuters: India reports more than 300,000 new coronavirus cases for a 12th straight day, taking its overall caseload to just shy of 20 m\u2026",0.06727272727272729
2021-5-03,RT @murthyscribe: #Guntur\nNeed #Blood Type :  A-positive\nAt : Ammaji Pavani\nBlood Component : Need plasma A+ #COVID19 recovered patient\nNum\u2026,0.0
2021-5-03,RT @HumanityWarior7: In the #secondwave of #Coronavirus #DeraSachaSauda has extended its helping hand to #Corona Patients by providing free\u2026,0.0
2021-5-03,RT @DrLeanaWen: \,-0.25
2021-5-03,RT @JeromeAdamsMD: You don\u2019t have to die from #Covid19 for it to wreck havoc on your life.  More than one in ten recovering health care wor\u2026,0.25
2021-5-03,Now Visit us : https:\/\/t.co\/pxS7taPdCX\nCar accessories best@bbsr\ud83d\ude97\ud83d\uded2\ud83d\ude4f https:\/\/t.co\/40ol2B87u9,0.0
2021-5-03,RT @slamup: Sticker outside my local Coles reading: \u201cThe Herald Sun is a Coronavirus Superspreader\u201d https:\/\/t.co\/thiwYRDzW9,0.0
2021-5-03,Merck Pharma to sign licensing pacts with 5 Indian drug firms for COVID-19 drug candidate molnupiravir\u2026 https:\/\/t.co\/v056ZaHNIQ,0.0
2021-5-03,"RT @subgap: Coronavirus Update:\n\u2623\ufe0f\ufe0f Total cases: 153,498,053 (+16,440) \u2623\ufe0f\ufe0f\n\u26a0\ufe0f Current cases: 19,447,726 (-25,594) \u26a0\ufe0f\n\u26b0\ufe0f Deaths: 3,216,383 (\u2026",0.0
2021-5-03,"RT @ttindia: After denying any oxygen shortage, the Yogi Adityanath government is focusing on hiding the spiralling Covid deaths by coverin\u2026",0.0
2021-5-03,RT @barbiebzz: why his hair look like coronavirus https:\/\/t.co\/XrFnmKB825,0.0
2021-5-03,"RT @covid19indiaorg: 3.69L persons confirmed with Covid19 on 2nd May. Another 3421 of us lost to the infection.\n\n\u27a1\ufe0f MH - 56.6k, KA - 37.7k,\u2026",0.2
2021-5-03,RT @BloodDonorsIn: #Hyderabd\nNeed #Blood Type :  B-positive\nAt : Tricolor Hospital. \nBlood Component : Need Plasma from B+ve\/AB+ve #Covid19\u2026,0.0
2021-5-03,RT @BloodDonorsIn: #Hyderabd\nNeed #Blood Type :  B-positive\nAt : Tricolor Hospital. \nBlood Component : Need Plasma from B+ve\/AB+ve #Covid19\u2026,0.0
2021-5-03,@swastika24 BJP r motow fascist government ele jegulo hotey partow shegulo hobey na.,0.0
2021-5-03,RT @ndtv: #IndiaCovidCrisis | Sisters Give Mouth-To-Mouth Resuscitation In Bid To Save Mother In UP https:\/\/t.co\/tXA52UMixz https:\/\/t.co\/hL\u2026,0.0
2021-5-03,The #Nepal government has decided to halt all domestic flights from Monday midnight and all international flights f\u2026 https:\/\/t.co\/wXbtiMrLg4,0.0
2021-5-03,Great initative by RCB Management!\nThen- Green Jersey for Go-Green!\nNow- Blue jersey for Helping Covid warriors!\u2026 https:\/\/t.co\/9w20sqr5qm,0.20000000000000004
2021-5-03,RT @BloodDonorsIn: #Hyderabd\nNeed #Blood Type :  B-positive\nAt : Tricolor Hospital. \nBlood Component : Need Plasma from B+ve\/AB+ve #Covid19\u2026,0.0
2021-5-03,"RT @DSSNewsUpdates: SALUTE TO CORONA WARRIORS- DOCTORS, NURSES, POLICE, AMBULANCE DRIVERS, CLEANLINESS WORKERS | FRUITS DISTRIBUTION-DSS VO\u2026",0.0
2021-5-03,RT @htTweets: Oxygen plant set up at COVID-19 Health Centre in Commonwealth Games Village Sports Complex. in Delhi\n\nUpdates: https:\/\/t.co\/y\u2026,-0.3
2021-5-03,RT @BloodDonorsIn: #Hyderabad\nNeed #Blood Type :  O-negative\nAt : Medisys\nBlood Component : Need plasma O-ve #COVID19 recovered patient\nNum\u2026,0.0
2021-5-03,RT @Ntripathi1990: @ruchikokcha #COVID19 is not only killing the infected ones. A 3 yr old kid is dying due to spinal muscular Atrophy. we\u2026,-0.008333333333333331
2021-5-03,RT @rajivtuli69: Sunil Jain @thesuniljain senior journalist needs hospital immediately. Asthmatic. \nBlood Group: B+\nAge: 58\nCOVID19 report:\u2026,0.0
2021-5-03,RT @BloodDonorsIn: #Miyapur\nNeed #Blood Type :  O-positive\nAt : Udbhava Hospital\nBlood Component : Need Plasma from O+ve #COVID19 recovered\u2026,0.0
2021-5-03,"RT @debraruh: #Disability in Goma. The Power of Staying Together Against #Covid19, War, and #Stigma #accessibility #Inclusion #PwD #disabil\u2026",0.0
2021-5-03,Go through the article and see if you can donate #COVIDSecondWave,0.0
2021-5-03,RT @BloodDonorsIn: #Palwal\nNeed #Blood Type :  A-positive\nAt : Apex Hospital. \nBlood Component : Need Plasma from A+ve #COVID19 recovered p\u2026,0.0
2021-5-03,"Two of my favourite humans, chatting. Love it.",0.5
2021-5-03,RT @sworupsth: Thanks for sharing this ! Updated almost contacts at https:\/\/t.co\/WpUiQGFihc Important Numbers directory as well.\n\n#COVIDSup\u2026,0.325
2021-5-03,RT @TheAnuragTyagi: #cancel12thboardexams2021 \nSHOW STUDENTS POWER AND LET US ALL UNITE TO WIN THE BATTLE \nFOLLOW \n@TheAnuragTyagi \n \nTO WI\u2026,0.8
2021-5-03,RT @WestphalianNews: BREAKING: An investigation by Westphalian Times found that many Canadian provinces use a positivity threshold that may\u2026,0.5
2021-5-03,"RT @mrfakhrularif: This is very true, private sectors are filling up as well. The spike is very real guys",0.2383333333333333
2021-5-03,Lie? Seems so blatant too !\n@SerumInstIndia @BharatBiotech\n\nWhat is to be done?\n@MoHFW_INDIA @drharshvardhan\u2026 https:\/\/t.co\/S5Ioem561q,-0.625
2021-5-03,"RT @Dishaltd123: As Indians battle, the second wave of Covid-19, here is how this deadly virus is disrupting the businesses and sectors in\u2026",-0.1
2021-5-03,Must buy,0.0
2021-5-03,RT @AakashHSSH: This #doublemasking creates a tougher barrier in spreading the #virus and can filter more particles than a single cloth mas\u2026,0.2142857142857143
2021-5-03,RT @mufaddal_vohra: Cricket Australia donates 28.66 Lakhs for the COVID19 crises in India.,0.0
2021-5-03,Coronavirus Update: Paralympian Kamylle Frenette is ready to lend a hand with Canada\u2019s vaccination efforts https:\/\/t.co\/DZygOf3O27,0.2
2021-5-03,"RT @SusanSchutte2: Mikaele Duane Lotu III, 10, beloved son, family member, friend, Federal Way, WA, died of #COVID19 on April 20, 2021. \u201cEv\u2026",0.7
2021-5-03,"RT @ShivAroor: India sees tiny dip in daily cases, records 3,68,147 infections, but a top govt panel says the second wave\u2019s peak is yet to\u2026",0.125
2021-5-03,RT @Ntripathi1990: @ruchikokcha #COVID19 is not only killing the infected ones. A 3 yr old kid is dying due to spinal muscular Atrophy. we\u2026,-0.008333333333333331
2021-5-03,"Batra stops admissions, more hospitals sound alarm.  Several other hospitals in capital, continued to scramble for\u2026 https:\/\/t.co\/PJWIa6AS6A",0.19375
2021-5-03,Comment the POV Shot of your favorite film! #FilmOrama \n\n#entertainment #movies #films #tamilcinema #filmmaking\u2026 https:\/\/t.co\/BpoEX65Obc,0.625
2021-5-03,RT @UNICEFIndia: It\u2019s critical you complete the full #COVID19 vaccine schedule. \n\nTwo doses will help you develop a strong immune response\u2026,0.22083333333333333
2021-5-03,"After rising for more than two months, Pakistan's active coronavirus cases have dropped in the past few days\n27-Apr\u2026 https:\/\/t.co\/VHJDT0wB3U",-0.02083333333333333
2021-5-03,"RT @BloodDonorsIn: #Delhi\nNeed #Blood Type :  B-positive\nAt : Max,Shalimar Bagh\nBlood Component : Need plasma B+\/- AB+\/- #COVID19 recovered\u2026",0.0
2021-5-03,RT @rajivtuli69: Sunil Jain @thesuniljain senior journalist needs hospital immediately. Asthmatic. \nBlood Group: B+\nAge: 58\nCOVID19 report:\u2026,0.0
2021-5-03,"RT @ttindia: After denying any oxygen shortage, the Yogi Adityanath government is focusing on hiding the spiralling Covid deaths by coverin\u2026",0.0
2021-5-03,"Now that the results are out, it becomes the new incumbent's responsibility to get priorities right \u2014 arrest\u2026 https:\/\/t.co\/gg4V9PFJ2u",0.21103896103896103
2021-5-03,"RT @Delavegalaw: Well, good (?), but, for crying out loud, how in the hell is it that the World Health Organization is pretty much the last\u2026",0.21000000000000002
2021-5-03,"RT @UNEP: Despite the quickening pace of ecosystem destruction, only 3 % of #COVID19 recovery spending in 2020 went towards supporting natu\u2026",0.125
2021-5-03,"RT @sailorrooscout: If you need more proof vaccines work, Israel's Coronavirus positivity rate dropped to 0.1% yesterday. Indeed, it is som\u2026",0.5
2021-5-03,"RT @CNNPolitics: President Biden hasn't committed to K-12 schools reopening full-time and in-person in the fall, one of his senior advisers\u2026",0.0
2021-5-03,"RT @DrEricDing: Don\u2019t forget Brazil \ud83c\udde7\ud83c\uddf7 and LATAM\u2014Last week South America, home to 5.5% of the world\u2019s population, suffered nearly 32% of al\u2026",0.1
2021-5-03,RT @BhavikaKapoor5: People are dying not because of #COVID19 but due to lack of oxygen and medical supplies. \n\nWhose responsibility is this\u2026,-0.0625
2021-5-03,RT @norbalm: Update anyone who has received the single dose CanSino covid19 vaccine in Pakistan will currently NOT be able to get the Nadra\u2026,-0.1607142857142857
2021-5-03,"#Vaccine appointment available for ages 18 and above in #Maharashtra, #Bhandara at RH PAUNI (18 TO 44 Age)(441910)\u2026 https:\/\/t.co\/aX51TgYEWg",0.2
2021-5-03,@nagarkoti @PunYaab \nThank you for updating us with the latest information and helping the people in these challeng\u2026 https:\/\/t.co\/JtOk88lzwq,0.5
2021-5-03,RT @saxenasachin: #SOSIYC @srinivasiyc can you please help? Need ICU bed urgently for my brother. Condition deteriorating. \nVikas Saxena \/\u2026,0.0
2021-5-03,Taking personal responsibility in the fight against corona virus is the first step in eradicating the disease.\u2026 https:\/\/t.co\/M62R927e6r,0.125
2021-5-03,Donald Trump,0.0
2021-5-03,@klrahul11 \nGet well soon Bro...\ud83d\udc4d,0.0
2021-5-03,@LavanyaBallal @atti_cus @shishirar @Bkrs_Rakshith Big time had arrived due to Covid19 India except same appeals ag\u2026 https:\/\/t.co\/Jv2T6nhawK,-0.041666666666666664
2021-5-03,Tatkal ticket booking experience. Out of stock within 4 minutes....#VaccineFor18Plus https:\/\/t.co\/CBHq2IXnpu,0.0
2021-5-03,RT @Ammer_B: This now formally should lead in many countries to adapted prevention strategies.,0.5
2021-5-03,RT @Ssaniya_: Jab BJP ko vote nahi karna tha toh rallies me kya coronavirus se infect hone gaye the \ud83d\ude21,0.0
2021-5-03,https:\/\/t.co\/6IXAT9RQpn\nYet more proof how ignorant and uneducated cops are.\nDEFUND THE POLICE.,0.5
2021-5-03,"RT @duyguguvenc: Has #Turkey banned alcohol sales during its #coronavirus lockdown or not? Yes and no, it would appear. We break it down in\u2026",-0.15555555555555559
2021-5-03,RT @AdityaRajKaul: #SOS DELHI\n\nSon of Legendary Editor Girilal Jain needs hospital bed\n\nPatient: Sunil Jain \nBlood Group: B+\n58\nCOVID19 rep\u2026,1.0
2021-5-03,RT @Masratzahra: Here we go \n\nPeople in Kashmir have started to suffer shortages and government is  insisting all is well.,0.0
2021-5-03,"RT @AP: Russia is turning to multiple Chinese firms to manufacture the Sputnik V coronavirus vaccine in an effort to speed up production, w\u2026",0.0
2021-5-03,"Pls check the 2nd image for the update on 3rd May at 11 am. I, Anuradha Khanna, have personally got reply for them.\u2026 https:\/\/t.co\/d3Kgum6FlK",0.0
2021-5-03,Somehow,0.0
2021-5-03,"RT @KumariRukshmani: Dear journalists,\nHappy #WorldPressFreedomDay \nand thanks for working on the frontlines of covid19 pandemic and provid\u2026",0.2
2021-5-03,"RT @FreeMsian: Sure can, if you lock the borders for high risk countries, increase quarantine to 14 days, targeted MCO for high risk areas\u2026",0.2733333333333334
2021-5-03,"Fully supportive - and a great initiative. Can\u2019t wait. We all must get vaccinated first, though\u2026then normalcy can r\u2026 https:\/\/t.co\/PSKeuGO6WF",0.5166666666666667
2021-5-03,RT @BillGertz: Chinese officials blocked a meeting with US officials to discuss American concerns about China\u2019s covert biological warfare p\u2026,0.0
2021-5-03,RT @armyspoke_news: \ud83d\udcccMilitary volunteers of 1st Signal Regiment provide security and helpe people who get COVID-19 vaccinated at the regist\u2026,0.0
2021-5-03,RT @AsteadWesley: They're gonna need Lin Manuel Miranda specials to tell educated white liberals to trust the science,0.0
2021-5-03,RT @LawrenceSellin: This should make everyone very angry (1) PLA tried to control and profit from the use of hydroxychloroquine (HCQ) for #\u2026,-0.65
2021-5-03,RT @Ssaniya_: Jab BJP ko vote nahi karna tha toh rallies me kya coronavirus se infect hone gaye the \ud83d\ude21,0.0
2021-5-03,#Nurses in Japan are incensed at a request from Tokyo #Olympic organizers to have 500 of them dispatched to help ou\u2026 https:\/\/t.co\/ivenWozO6i,0.0
2021-5-03,@ampere_ev Thanks for response. Even the Manager in Bhubaneswar is very upset as he has reached our to u. Horrible\u2026 https:\/\/t.co\/fQc9srSvzm,0.2
2021-5-03,"RT @BiIndia: #CovidIndia\n\n- Single day rise of 3,68,147 #COVID19 infections, 3,417 fatalities push India's tally of cases to 1,99,25,604, d\u2026",-0.07142857142857142
2021-5-03,"RT @ReporterClaudia: Wow, no #COVID19 deaths reported today in LA County. There are reporting delays over the weekend but can\u2019t remember th\u2026",0.1
2021-5-03,@altNOAA Learn epidemiology daily:\nhttps:\/\/t.co\/78svshZ1tH,0.0
2021-5-03,RT @SuryaFansAndhra: Emergency \ud83d\ude4f\ud83d\ude4f\n\nNeed Small Oxygen Cylinder  \n(Guntur District) \n\nNumber : 9177658093 \n\n#COVIDEmergency #COVID19,-0.25
2021-5-03,"RT @ABSCBNNews: LOOK: Manila City receives 3,000 initial doses of Russian #COVID19 vaccine Sputnik V this Monday | via @VivienneGulla #COVI\u2026",0.0
2021-5-03,"RT @mami_nongjamxpp: BK: I've closed the poll cuz it will be too much\ud83d\ude05\ud83d\ude05 Thanks to everyone who helped me a lot, I'm glad that everyone has\u2026",0.19999999999999998
2021-5-03,RT @STUDENTSDUNION: #cancel12thboardexams2021 \nSHOW STUDENTS POWER AND LET US ALL UNITE TO WIN THE BATTLE \ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\n\nFOLLOW @STUDENTSDU\u2026,0.8
2021-5-03,"In order to understand Recursion, One must first understand Recursion. \ud83e\udd25\ud83e\udd25\n\n#RecursionCS #ArtificialIntelligence #100DaysOfCode #69coders",0.25
2021-5-03,Effect of telling lemon juice as #covid19 vaccine,0.0
2021-5-03,"RT @NihalKumarBhag1: Daily #COVID19 cases in #WestBengal  20,000 and\n#Wbbse says exam to leke rahenge\n\nLe students:\n#cancelwbbordexam21\n#ca\u2026",0.0
2021-5-03,Let's get on with my life #india #life https:\/\/t.co\/ZIj0Z5yFG9,0.0
2021-5-03,RT @bholebhakt00: @RSSorg volunteers all across India are serving in this pandemic Covid19 and serving every stranded indian with great com\u2026,0.8
2021-5-03,"Even 1 life lost is a life too many . Please consider those around you . Vaccinate , Mask Up and Maintain Social Di\u2026 https:\/\/t.co\/QQ9dwxMVEw",0.26666666666666666
2021-5-03,"RT @DrEricDing: Let this sink in\u2014\n\nFeds indicted a Florida man for fraudulently marketing &amp; selling \u201cMiracle Mineral Solution,\u201d a toxic ind\u2026",0.0
2021-5-03,@KiranManral Thanks Kiran \ud83d\ude4f\ud83c\udffc,0.2
2021-5-03,"RT @zafarabbaszaidi: Sad News : Muhammad Yusuf Ansari, Assistant professor from the Department of English, Aligarh Muslim University ( AMU\u2026",-0.25
2021-5-03,RT @ReadingGCD: #COVID19 has amplified the need for quality #EdTech solutions to support children in and out of school. Learn about nine of\u2026,0.0
2021-5-03,@umashankarsingh Some websites where you can find #COVID19 related Help :\n\n1. https:\/\/t.co\/kflg9SYpLp\n2.\u2026 https:\/\/t.co\/4s7fGwGKxA,0.0
2021-5-03,"RT @spectatorindex: JUST IN: India reports 370,059 new daily coronavirus cases and 3,422 new deaths",0.0909090909090909
2021-5-03,RT @AlArabiya_Eng: #Nurses in Japan are incensed at a request from Tokyo #Olympic organizers to have 500 of them dispatched to help out wit\u2026,0.0
2021-5-03,@TelanganaHealth @TelanganaCOPs @cyberabadpolice @CMOTelangana  pls help,0.0
2021-5-03,Lessons from #COVID19\n1. Life is Short \n2. Job's are temporary \n3. Health is Wealth \n4. Always save Money \n5. We ne\u2026 https:\/\/t.co\/f8P7ScuB9p,0.0
2021-5-03,Mass demonstrations were also held in #Turkey where coronavirus lockdown measures and increased political repressio\u2026 https:\/\/t.co\/OoQSdHtc9m,0.0
2021-5-03,"It's Match Day.\nWishing all the best to entire Team of KKR for today's match ! \u2764\ufe0f\n#KKRHaiTaiyaar @ \u0930\u093e\u092e\u0927\u0941\u0928\u0940,\u0938\u0941\u0928\u0938\u0930\u0940 https:\/\/t.co\/zO1PtXWSIk",0.5
2021-5-03,"Learning microbiologi make it seems like its impossible to overcome covid19 because 1)theres always new variants, 2\u2026 https:\/\/t.co\/Kbo7ZFFjpt",-0.26515151515151514
2021-5-03,RT @Therese_Rein: @GrogsGamut Ah.  I see.  They think the COVID19 crisis is OVER?,0.0
2021-5-03,RT @Ntripathi1990: @ruchikokcha #COVID19 is not only killing the infected ones. A 3 yr old kid is dying due to spinal muscular Atrophy. we\u2026,-0.008333333333333331
2021-5-03,RT @AdityaRajKaul: #SOS DELHI\n\nSon of Legendary Editor Girilal Jain needs hospital bed\n\nPatient: Sunil Jain \nBlood Group: B+\n58\nCOVID19 rep\u2026,1.0
2021-5-03,RT @DrEricDing: Eyes wide shut\u2014this ICU patient with #COVID19 has \u201cbarotrauma\u201d from his lungs leaking air into his body. Dr @WesElyMD says\u2026,-0.1
2021-5-03,https:\/\/t.co\/dxwyhkOSAT\nJoin us on telegram for Tweeter campaign \ud83d\udc46,0.0
2021-5-03,NA Banglow Plots #ResidentialPlot #Land #ForSale #Roha #Raigad #Residential #Property\nhttps:\/\/t.co\/cSrkSmcRrh,0.0
2021-5-03,"RT @ANI: Seeing the surge in #COVID19 cases due to Kumbh Mela, the district administration has acquired Bharat Bhoomi Tourist Complex, Garh\u2026",-0.2125
2021-5-03,"RT @IChotiner: From NPR, April 2020: \u2018Blamed For Coronavirus Outbreak, Muslims In India Come Under Attack\u2019 https:\/\/t.co\/QvcZsSm0gA",0.0
2021-5-03,"#IndiaCovidCrisis | India reports 3,68,147 #COVID19 cases in the last 24 hours https:\/\/t.co\/dlAttjSnRD",0.0
2021-5-03,"RT @Easy_Branches: Coronavirus: UK allows mask-free music festival, with 5,000 human guinea pigs: Live music returned to the birthplace of\u2026",0.06818181818181818
2021-5-03,@ven74kani Please add Srirangam too in the list \ud83d\ude2d,0.0
2021-5-03,RT @JyotsnaBedi: \ud83e\udd70Sweet Girls,0.0
2021-5-03,RT @KadakSamachar: #BREAKING :\n\,0.0
2021-5-03,Since Jan 2020 @WHO have been advising nations about #Covid19 based on #dropletdogma. 200+ scientists wrote in earl\u2026 https:\/\/t.co\/NwSVLDPXCr,0.0
2021-5-03,RT @XHNews: #HeadlinesWatch: China's May Day holiday a shot in the arm for domestic tourism -- SCMP\n\,0.0
2021-5-03,"RT @sailorrooscout: If you need more proof vaccines work, Israel's Coronavirus positivity rate dropped to 0.1% yesterday. Indeed, it is som\u2026",0.5
